Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
31/03/2020,561659,2232,0,0,102301513,PINNACLE BANK - WYOMING,1702 SHERIDAN AVENUE ,CODY,WY,82414,41,1009312
31/03/2020,561864,16652,0,0,112322508,SOUTHWEST BANK,4800 E 42ND ST ,ODESSA,TX,79762,51,459829
31/03/2020,562058,14334,0,0,81905289,UNITED BANK OF UNION,15 EAST MAIN STREET ,UNION,MO,63084,51,392699
31/03/2020,563233,169,15572,12439,61101184,FIRST NATIONAL BANK OF GRIFFIN,318 SOUTH HILL ST ,GRIFFIN,GA,30224,41,291757
31/03/2020,563336,23523,0,13156,65103243,"CITIZENS' BANK, INC.",21980 PALMER STREET ,ROBERTSDALE,AL,36567,51,114197
31/03/2020,563457,5422,8161,0,104905881,FIRST NATIONAL BANK OF JOHNSON,125 MAIN STREET ,JOHNSON,NE,68378,51,71649
31/03/2020,563934,19819,15651,14669,61101414,SOUTHEAST FIRST NATIONAL BANK,10144 COMMERCE STREET ,SUMMERVILLE,GA,30747,51,51306
31/03/2020,564052,26689,0,0,91803562,BANK OF ALMA,211 SOUTH MAIN STREET ,ALMA,WI,54610,51,280614
31/03/2020,564324,10255,0,0,41212637,"OLD FORT BANKING COMPANY, THE",8034 MAIN STREET ,OLD FORT,OH,44861,51,582828
31/03/2020,564463,10709,0,0,114917924,CROSSROADS BANK,406 W. GRAND AVENUE ,YOAKUM,TX,77995,51,224023
31/03/2020,564557,26856,0,0,114915803,FALCON INTERNATIONAL BANK,"7718 MCPHERSON ROAD, BLDG F ",LAREDO,TX,78045,31,
31/03/2020,564678,28708,0,2195,221270525,GSL SAVINGS BANK,6823 BERGENLINE AVE ,GUTTENBERG,NJ,7093,41,114225
31/03/2020,564838,12079,0,11672,61209552,CITIZENS COMMUNITY BANK,120 W. MAIN ST. ,HAHIRA,GA,31632,51,144824
31/03/2020,564856,22039,0,0,92901434,1ST BANK,201 NORTH WILBUR ,BROADUS,MT,59317,51,48935
31/03/2020,564977,30836,0,5991,321370707,TERRITORIAL SAVINGS BANK,1000 BISHOP STREET ,HONOLULU,HI,96813,41,2109981
31/03/2020,565143,12149,0,0,83903564,FIRST STATE BANK,240 NORTH FIRST STREET ,IRVINGTON,KY,40146,41,202815
31/03/2020,565152,16379,0,0,104913682,SPRINGFIELD STATE BANK,600 MAIN STREET ,SPRINGFIELD,NE,68059,51,56798
31/03/2020,565170,28712,702201,2201,221972098,FIRST FEDERAL SAVINGS OF MIDDLETOWN,22 JAMES STREET ,MIDDLETOWN,NY,10940,51,151963
31/03/2020,565536,17241,0,0,71113476,NORTH CENTRAL BANK,2ND STREET & HIGH STREET ,HENNEPIN,IL,61327,51,119566
31/03/2020,565750,12627,0,0,81902198,BANK OF WASHINGTON,200 WEST MAIN STREET ,WASHINGTON,MO,63090,51,748636
31/03/2020,565844,10623,0,0,101908577,STATE BANK OF MISSOURI,101 NORTHWEST 2ND STREET ,CONCORDIA,MO,64020,41,99889
31/03/2020,566056,5424,0,0,104113039,SECURITY BANK,202 EAST 2ND STREET ,LAUREL,NE,68745,51,227140
31/03/2020,566243,956,0,0,73902342,GLENWOOD STATE BANK,32 NORTH WALNUT STREET ,GLENWOOD,IA,51534,51,233574
31/03/2020,567240,8118,0,0,83905216,BANK OF JAMESTOWN,400 MONUMENT SQUARE ,JAMESTOWN,KY,42629,51,205709
31/03/2020,567679,27965,700641,641,242272159,GREENVILLE FEDERAL,690 WAGNER AVENUE ,GREENVILLE,OH,45331,51,202222
31/03/2020,567736,16114,0,0,65203499,FARMERS STATE BANK & TRUST COMPANY,110 WEST PLAQUEMINE ,CHURCH POINT,LA,70525,51,121045
31/03/2020,568126,9871,0,0,42311650,"ST. HENRY BANK, THE",231 EAST MAIN STREET ,SAINT HENRY,OH,45883,51,313488
31/03/2020,568135,9080,0,0,71913566,HOLCOMB BANK,233 EAST ILLINOIS ROUTE 38 ,ROCHELLE,IL,61068,51,191724
31/03/2020,568359,15423,0,0,81518058,AMERICAN BANK OF MISSOURI,127 WEST HUDSON STREET ,WELLSVILLE,MO,63384,41,426738
31/03/2020,568377,31994,707703,7703,231372073,SLOVENIAN SAVINGS & LOAN ASSOCIATION OF FRANKLIN-CONEMAUGH,357-361 FIRST STREET ,JOHNSTOWN,PA,15909,51,150589
31/03/2020,568470,29523,0,3589,271973924,PEOPLES BANK SB,9204 COLUMBIA AVENUE ,MUNSTER,IN,46321,41,1347425
31/03/2020,568939,16612,14592,11995,65505870,FIRST NATIONAL BANK OF PICAYUNE,121 E. CANAL ST. ,PICAYUNE,MS,39466,51,208331
31/03/2020,570558,1198,0,0,114920526,ARROWHEAD BANK,108 W. SANDSTONE STREET ,LLANO,TX,786432396,41,190163
31/03/2020,570651,8333,0,0,104908817,FIRST TRI-COUNTY BANK,105 MAIN STREET ,SWANTON,NE,68445,51,54795
31/03/2020,571135,22358,0,14223,62202914,"CITIZENS BANK, THE",1300 STATE STREET ,GREENSBORO,AL,36744,41,94452
31/03/2020,571265,26530,0,0,125200921,DENALI STATE BANK,119 NORTH CUSHMAN STREET ,FAIRBANKS,AK,99701,41,306723
31/03/2020,571920,6671,11343,0,41212873,"FIRST NATIONAL BANK OF PANDORA, THE",102 E. MAIN ST. ,PANDORA,OH,45877,51,194338
31/03/2020,571957,17375,0,0,101103592,"STATE EXCHANGE BANK, THE",107 SOUTH COMMERCIAL ,MANKATO,KS,66956,51,34285
31/03/2020,572347,16959,0,0,81505964,BANK OF BILLINGS,104  NORTHEAST ELM STREET ,BILLINGS,MO,65610,41,60209
31/03/2020,572374,29546,0,0,286573322,GREAT SOUTHERN BANK,14309 STATE HIGHWAY 13 ,REEDS SPRING,MO,65737,41,5074900
31/03/2020,572459,14269,0,0,101102331,"CITIZENS STATE BANK, THE",800 BROADWAY ,MARYSVILLE,KS,66508,51,361745
31/03/2020,572655,25752,0,0,111914917,COMMUNITY BANK,101 COMMUNITY BLVD ,LONGVIEW,TX,756056181,41,215981
31/03/2020,573036,18143,0,11902,61113282,OCONEE STATE BANK,35 NORTH MAIN STREET ,WATKINSVILLE,GA,30677,51,391116
31/03/2020,573335,8234,0,16715,65301647,RIVERHILLS BANK,1400 HIGHWAY 61 NORTH ,VICKSBURG,MS,39183,51,346078
31/03/2020,574079,30402,0,5286,231271239,FRANKLIN BANK,1179 ROUTE 40 ,PILESGROVE,NJ,8098,51,262425
31/03/2020,574949,15779,0,0,75910921,"FARMERS & MERCHANTS BANK, THE",123 WEST HURON ,BERLIN,WI,54923,51,331314
31/03/2020,574976,1265,0,0,125104603,CASHMERE VALLEY BANK,117 APLETS WAY ,CASHMERE,WA,98815,51,1677196
31/03/2020,575133,17073,0,12960,61212727,"PEOPLES BANK, THE",6 EAST FLEETWOOD AVENUE ,WILLACOOCHEE,GA,31650,51,79267
31/03/2020,575254,25103,0,0,111301737,CITY BANK,5219 CITY BANK PARKWAY ,LUBBOCK,TX,794073501,41,3214746
31/03/2020,575348,2754,4271,0,83901728,"FARMERS NATIONAL BANK OF LEBANON, THE",136 WEST MAIN STREET ,LEBANON,KY,40033,51,98549
31/03/2020,575375,28790,0,2368,291871336,SUPERIOR SAVINGS BANK,1130 TOWER AVE. ,SUPERIOR,WI,54880,41,67332
31/03/2020,575647,12391,0,0,71115665,STATE BANK OF SAUNEMIN,59 NORTH STREET ,SAUNEMIN,IL,61769,51,35932
31/03/2020,575656,1490,0,0,114910280,DILLEY STATE BANK,731 WEST LEONA STREET ,DILLEY,TX,78017,51,140276
31/03/2020,575759,5434,0,0,104100783,MNB BANK,220 NORRIS AVENUE ,MCCOOK,NE,69001,41,356771
31/03/2020,575834,4288,12523,15065,65200515,FIRST NATIONAL BANK OF LOUISIANA,128 NORTH PARKERSON AVENUE ,CROWLEY,LA,70526,51,416967
31/03/2020,575955,1970,0,0,81504693,FIRST MIDWEST BANK OF THE OZARKS,1025 SOUTH MAIN STREET ,PIEDMONT,MO,63957,51,127862
31/03/2020,576354,15146,0,0,91505242,GREAT NORTH BANK,541 CENTRAL ,FLORENCE,WI,54121,41,143072
31/03/2020,576541,16924,0,0,81518375,CENTRAL BANK OF BRANSON,400 SOUTH BUSINESS 65 ,BRANSON,MO,65616,41,343388
31/03/2020,576578,29578,703692,3692,242272861,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION,24 E MAIN ST ,TIPP CITY,OH,45371,51,107106
31/03/2020,576608,17180,0,7994,211772936,MEREDITH VILLAGE SAVINGS BANK,24 STATE ROUTE 25 P.O. BOX 177,MEREDITH,NH,3253,41,1029226
31/03/2020,576644,11623,0,0,75903161,"GREENWOOD'S STATE BANK, THE",365 WEST TYRANENA PARK ROAD ,LAKE MILLS,WI,53551,51,325600
31/03/2020,576952,12248,0,0,104908956,FIRST NEBRASKA BANK,330 NORTH SPRUCE ,VALLEY,NE,680640315,51,291697
31/03/2020,577128,6544,0,0,44202505,PEOPLES BANK,138 PUTNAM STREET ,MARIETTA,OH,45750,41,4462869
31/03/2020,577137,26299,20010,10618,66011350,PACIFIC NATIONAL BANK,1390 BRICKELL AVENUE ,MIAMI,FL,33131,41,661387
31/03/2020,577230,178,0,9191,61107476,TALBOT STATE BANK,76 E. MAIN STREET ,WOODLAND,GA,31836,51,54951
31/03/2020,577472,28807,0,2400,274970814,"WEST END BANK, S. B.",34 SOUTH 7TH STREET ,RICHMOND,IN,47374,51,295490
31/03/2020,578116,13216,0,0,44103976,"SAVINGS BANK, THE",201 N. COURT ST ,CIRCLEVILLE,OH,43113,51,364646
31/03/2020,578237,22229,16553,0,65102833,COMMONWEALTH NATIONAL BANK,2214 SAINT STEPHENS ROAD ,MOBILE,AL,36617,51,47448
31/03/2020,578255,12769,0,0,111310294,FIRST UNITED BANK,201 N BROADWAY ,DIMMITT,TX,79027,51,1407279
31/03/2020,578554,12694,0,0,101914286,CITIZENS COMMUNITY BANK,100 ROE STREET ,PILOT GROVE,MO,65276,51,110844
31/03/2020,578741,11608,0,0,75905868,BLC COMMUNITY BANK,206 EAST MAIN STREET ,LITTLE CHUTE,WI,541400028,41,266477
31/03/2020,578862,17350,0,0,114902683,FIRST STATE BANK OF SAN DIEGO,209 E. GRAVIS HIGHWAY 44 ,SAN DIEGO,TX,783840427,41,69177
31/03/2020,579140,18385,0,0,101909097,REGIONAL MISSOURI BANK,1201 S. MISSOURI AVE ,MARCELINE,MO,64658,51,380969
31/03/2020,579319,6584,7518,0,41207150,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",118 EAST LIMA ST. ,FOREST,OH,45843,51,54537
31/03/2020,579364,11159,0,16768,114914723,TEXAS CHAMPION BANK,6124 SOUTH STAPLES STREET ,CORPUS CHRISTI,TX,78413,51,316475
31/03/2020,579636,327,0,12538,65303807,MERCHANTS AND PLANTERS BANK,308 RAYMOND SQUARE ,RAYMOND,MS,39154,51,100185
31/03/2020,580155,5442,0,0,102306699,PLATTE VALLEY BANK,2201 MAIN STREET ,TORRINGTON,WY,82240,51,468187
31/03/2020,580548,13264,0,0,75905910,BANK OF LUXEMBURG,630 MAIN STREET ,LUXEMBURG,WI,54217,41,402651
31/03/2020,580847,297,0,0,83905342,LEWISBURG BANKING COMPANY,287 NORTH MAIN STREET ,LEWISBURG,KY,42256,51,137730
31/03/2020,580874,28837,0,2460,211672476,BRATTLEBORO SAVINGS & LOAN ASSOCIATION,221 MAIN STR ,BRATTLEBORO,VT,5301,51,221646
31/03/2020,581237,21284,0,0,63208823,BANK OF PENSACOLA,500 SOUTH PALAFOX STREET SUITE 100,PENSACOLA,FL,32502,51,89336
31/03/2020,581358,5490,0,0,104901335,STATE NEBRASKA BANK &TRUST,122 MAIN STREET ,WAYNE,NE,68787,51,159303
31/03/2020,582177,30464,0,5390,231372523,HUNTINGDON VALLEY BANK,2617 HUNTINGDON PIKE ,HUNTINGDON VALLEY,PA,19006,51,353395
31/03/2020,582654,1865,0,0,101105765,KANSAS STATE BANK,400 MAPLE ,OVERBROOK,KS,66524,51,68056
31/03/2020,582878,31774,707450,7450,253271864,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,2990 MAIN HIGHWAY ,BAMBERG,SC,29003,51,40394
31/03/2020,582953,26185,0,0,104901665,CHARTER WEST BANK,201 SOUTH MAIN STREET ,WEST POINT,NE,68788,51,301402
31/03/2020,582971,28845,702479,2479,324170179,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS,383 SHOSHONE STREET NORTH ,TWIN FALLS,ID,83301,51,734507
31/03/2020,583071,29636,703786,3786,211273765,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BATH,125 FRONT STR ,BATH,ME,4530,51,137754
31/03/2020,583268,10344,0,0,114916103,SCHERTZ BANK & TRUST,519 MAIN STREET ,SCHERTZ,TX,78154,51,432976
31/03/2020,583352,3269,4208,0,113104000,FIRST NATIONAL BANK OF HUNTSVILLE,1300 11TH STREET ,HUNTSVILLE,TX,77340,51,483536
31/03/2020,583754,3178,4865,0,111903591,"BANK OF HOUSTON, NATIONAL ASSOCIATION","4400 POST OAK PARKWAY, SUITE 2260 ",HOUSTON,TX,77027,51,175920
31/03/2020,583905,17897,0,10711,211274421,KENNEBEC SAVINGS BANK,150 STATE STREET ,AUGUSTA,ME,4330,51,1154570
31/03/2020,584377,6161,0,0,125102906,KITSAP BANK,619 BAY STREET ,PORT ORCHARD,WA,98366,41,1181533
31/03/2020,584724,9463,0,0,43202946,UNIFIED BANK,201 SOUTH FOURTH STREET ,MARTINS FERRY,OH,43935,51,715205
31/03/2020,584920,11507,0,12777,53103585,"FIDELITY BANK, THE",100 SOUTH MAIN STREET ,FUQUAY VARINA,NC,27526,51,2150471
31/03/2020,585235,13080,0,0,71911296,ALGONQUIN STATE BANK,221 SOUTH MAIN STREET ,ALGONQUIN,IL,60102,51,134703
31/03/2020,585749,9100,0,0,73916668,PILOT GROVE SAVINGS BANK,1341 PILOT GROVE ROAD ,PILOT GROVE,IA,52648,41,640822
31/03/2020,586027,9450,0,0,41202540,FIRST BANK OF OHIO,175 S WASHINGTON ST ,TIFFIN,OH,44883,51,209741
31/03/2020,586072,28396,0,0,253271916,FIRST PALMETTO BANK,407 DEKALB STREET ,CAMDEN,SC,29020,51,718274
31/03/2020,586335,9057,0,17119,62203285,BANK OF MOUNDVILLE,319 MARKET STREET ,MOUNDVILLE,AL,35474,51,87748
31/03/2020,586960,10345,0,0,113120291,PEOPLES STATE BANK,5850 HIGHWAY 59 SOUTH ,SHEPHERD,TX,77371,51,130465
31/03/2020,587677,28401,0,1520,271972310,EUREKA SAVINGS BANK,250 MARQUETTE STREET ,LA SALLE,IL,61301,51,345965
31/03/2020,587752,3047,6671,0,102101292,FIRST COLORADO NATIONAL BANK,2ND AND GRAND ,PAONIA,CO,81428,51,73040
31/03/2020,587800,17943,0,6722,211170282,LIBERTY BANK,315 MAIN STREET BOX 2700,MIDDLETOWN,CT,6457,41,5998364
31/03/2020,588245,2477,0,0,75905004,"BANK OF DEERFIELD, THE",15 SOUTH MAIN ,DEERFIELD,WI,53531,51,159878
31/03/2020,588348,13735,0,0,73907868,SAVINGS BANK,185 SOUTH GREEN ,PRIMGHAR,IA,51245,41,214879
31/03/2020,588478,30519,0,5489,221271948,FREEHOLD BANK,68 WEST MAIN STREET ,FREEHOLD,NJ,7728,41,289449
31/03/2020,589158,505,0,0,91401663,GREAT PLAINS BANK,702 7TH STREET ,EUREKA,SD,57437,51,116381
31/03/2020,589523,16389,0,10996,53207371,BANK OF TRAVELERS REST,42 PLAZA DRIVE ,TRAVELERS REST,SC,29690,51,853713
31/03/2020,589943,14207,0,0,73905527,LINCOLN SAVINGS BANK,508 MAIN STREET ,REINBECK,IA,50669,41,1354140
31/03/2020,590220,24919,0,9693,53111690,UWHARRIE BANK,167 NORTH SECOND STREET ,ALBEMARLE,NC,28001,41,670895
31/03/2020,590248,18487,0,9151,71123262,TOWN AND COUNTRY BANK,1925 SOUTH MACARTHUR BOULEVARD ,SPRINGFIELD,IL,62704,41,837731
31/03/2020,590640,5005,0,0,84201825,FNB OXFORD BANK,101 COURTHOUSE SQUARE ,OXFORD,MS,38655,51,385966
31/03/2020,590976,31840,0,0,284071949,FINANCIAL FEDERAL BANK,"1715 AARON BRENNER DRIVE, SUITE 100 ",MEMPHIS,TN,38120,51,657544
31/03/2020,591209,17443,0,8454,211474687,PISCATAQUA SAVINGS BANK,15 PLEASANT STR BOX 568,PORTSMOUTH,NH,3801,51,297080
31/03/2020,591320,15085,0,11451,53201034,ARTHUR STATE BANK,100 EAST MAIN STREET ,UNION,SC,29379,41,521585
31/03/2020,591357,6110,0,0,84306791,"PEOPLES BANK, THE",34910 HIGHWAY 104 SOUTH ,SARDIS,TN,38371,51,92111
31/03/2020,591366,5531,5466,0,111313000,"FIRST NATIONAL BANK OF SONORA, THE",102 E MAIN STREET ,SONORA,TX,76950,41,456577
31/03/2020,591740,11351,0,0,73920942,PEOPLES TRUST AND SAVINGS BANK,90 EAST RAILROAD STREET ,RIVERSIDE,IA,52327,51,24973
31/03/2020,592439,17224,0,0,71921985,FIRST SECURITY TRUST AND SAVINGS BANK,7315 GRAND AVENUE ,ELMWOOD PARK,IL,60707,51,294142
31/03/2020,592448,1299,0,0,84106768,EVOLVE BANK & TRUST,301 SHOPPINGWAY BOULEVARD ,WEST MEMPHIS,AR,72301,41,486982
31/03/2020,592550,15629,0,0,91401142,QUOIN FINANCIAL BANK,201 N. BROADWAY ,MILLER,SD,57362,41,175142
31/03/2020,592644,15632,0,0,74903670,GREENFIELD BANKING COMPANY,1920 NORTH STATE STREET ,GREENFIELD,IN,46140,51,622017
31/03/2020,592859,14084,0,0,101110064,HILLSBORO STATE BANK,200 NORTH MAIN ,HILLSBORO,KS,67063,51,19016
31/03/2020,593007,4255,2311,0,11201458,CAMDEN NATIONAL BANK,2 ELM STREET ,CAMDEN,ME,4843,41,4570447
31/03/2020,593052,1678,0,0,91400554,PLAINS COMMERCE BANK,220 MAIN STREET ,HOVEN,SD,57450,51,713820
31/03/2020,593249,15871,0,0,84205452,"PEOPLES BANK, THE",305 EAST JEFFERSON STREET ,RIPLEY,MS,38663,51,434022
31/03/2020,593333,3599,9183,15737,71110521,"FIRST NATIONAL BANK OF ARENZVILLE, THE",110 SOUTH CHARLES STREET ,ARENZVILLE,IL,62611,51,91109
31/03/2020,593771,26816,0,0,124002942,"LIBERTY BANK, INC.",326 SOUTH 500 EAST ,SALT LAKE CITY,UT,84102,51,9570
31/03/2020,593940,16413,0,0,71122030,BANK OF STRONGHURST,108 EAST MAIN STREET ,STRONGHURST,IL,61480,41,75147
31/03/2020,594433,15310,0,11862,62201559,"CB&S BANK, INC.",200 SOUTH JACKSON ,RUSSELLVILLE,AL,35653,51,1938013
31/03/2020,594451,3182,0,0,111026135,MAPLEMARK BANK,4143 MAPLE AVENUE SUITE 100 ,DALLAS,TX,75219,51,628346
31/03/2020,594853,26381,20184,0,111103524,"CITIZENS NATIONAL BANK, NATIONAL ASSOCIATION",2711 EAST TEXAS STREET ,BOSSIER CITY,LA,71111,51,1102378
31/03/2020,594938,17453,0,0,71122247,APPLE RIVER STATE BANK,103 NORTH MAIN STREET ,APPLE RIVER,IL,61001,51,372762
31/03/2020,594947,5304,4975,0,75901134,"BANK FIRST, NATIONAL ASSOCIATION",402 NORTH 8TH STREET ,MANITOWOC,WI,54220,41,2198566
31/03/2020,595270,4063,714191,14191,303087995,MIDFIRST BANK,501 NW GRAND BOULEVARD ,OKLAHOMA CITY,OK,73118,41,24197472
31/03/2020,595337,26021,0,15710,62203573,VALLEY STATE BANK,15565 HIGHWAY 43 ,RUSSELLVILLE,AL,35653,51,123925
31/03/2020,595430,5744,25200,13880,71909871,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",440 LAKE STREET ,ANTIOCH,IL,60002,41,1332177
31/03/2020,595869,18503,0,0,122203950,CATHAY BANK,777 NORTH BROADWAY STREET ,LOS ANGELES,CA,90012,31,
31/03/2020,595944,11352,0,0,73905637,SANBORN SAVINGS BANK,219 MAIN STREET ,SANBORN,IA,51248,51,65353
31/03/2020,596062,5544,3989,0,111901946,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",201 CONNALLY ,SULPHUR SPRINGS,TX,754822611,51,783869
31/03/2020,596156,19401,0,0,113002296,CAPITAL BANK,10304 EAST FREEWAY ,HOUSTON,TX,77029,41,470447
31/03/2020,596277,28480,0,1672,275071217,COLUMBIA SAVINGS AND LOAN ASSOCIATION,2020 WEST FOND DU LAC AVENUE ,MILWAUKEE,WI,532050000,51,22758
31/03/2020,596455,19544,0,0,92901117,MADISON VALLEY BANK,213 EAST MAIN ,ENNIS,MT,59729,51,178755
31/03/2020,596642,5629,0,0,82902485,HOMEBANK OF ARKANSAS,113 HIGHWAY 165 SOUTH ,PORTLAND,AR,71663,51,64819
31/03/2020,596978,29745,0,4000,275970020,MARATHON BANK,500 SCOTT STREET ,WAUSAU,WI,54403,51,151531
31/03/2020,597041,5753,0,0,71116224,SAVANNA-THOMSON STATE BANK,2006 ILLINOIS ROUTE 84 ,THOMSON,IL,61285,51,91673
31/03/2020,597313,444,0,0,31314503,PS BANK,42621 ROUTE 6 ,WYALUSING,PA,18853,51,413012
31/03/2020,597452,19234,0,0,65405404,"AMERICAN BANK & TRUST COMPANY, INC.",1819 NORTH COLUMBIA STREET ,COVINGTON,LA,70433,51,189072
31/03/2020,597546,15799,0,0,75903831,PREMIER COMMUNITY BANK,230 MAVIS ROAD ,MARION,WI,54950,51,327448
31/03/2020,597658,8317,0,0,92903270,FIRST STATE BANK OF FORSYTH,880 MAIN ,FORSYTH,MT,59327,51,121649
31/03/2020,598002,18030,0,0,211770093,SAVINGS BANK OF WALPOLE,68 AMES PLAZA LANE ,WALPOLE,NH,3608,41,463015
31/03/2020,598048,5306,4137,0,75901011,"STEPHENSON NATIONAL BANK AND TRUST, THE",1820 HALL AVENUE ,MARINETTE,WI,54143,51,545386
31/03/2020,598132,19680,0,16489,61212853,"SECURITY STATE BANK, THE",49 WEST OAK ST ,MCRAE,GA,31055,51,45366
31/03/2020,598543,11764,0,15826,73905116,SIBLEY STATE BANK,803 FOURTH AVENUE ,SIBLEY,IA,51249,51,82489
31/03/2020,598646,938,0,0,71105798,TNB BANK,900 SOUTH PROGRESS BOULEVARD ,TUSCOLA,IL,61953,51,89005
31/03/2020,598954,1071,0,0,81000566,JEFFERSON BANK AND TRUST COMPANY,2301 MARKET STREET ,SAINT LOUIS,MO,63103,41,628104
31/03/2020,599643,10004,0,0,75903763,ERGO BANK,86 EAST WATER STREET ,MARKESAN,WI,53946,51,95114
31/03/2020,599764,23474,17043,0,111901519,"AMERICAN NATIONAL BANK OF TEXAS, THE",102 W MOORE ,TERRELL,TX,75160,41,3584050
31/03/2020,600419,14969,0,0,31310552,KISH BANK,4255  EAST MAIN STREET ,BELLEVILLE,PA,17004,51,951968
31/03/2020,601032,11731,0,0,71112901,FAIRVIEW STATE BANKING COMPANY,420 CARTER STREET ,FAIRVIEW,IL,61432,41,27706
31/03/2020,601041,10871,0,0,81211669,FIRST STATE BANK OF BEECHER CITY,101 SOUTH CHARLES STREET ,BEECHER CITY,IL,62414,41,73019
31/03/2020,601050,24998,0,0,101000019,COMMERCE BANK,1000 WALNUT STREET ,KANSAS CITY,MO,64106,41,26699996
31/03/2020,601153,501,0,0,91402015,FARMERS AND MERCHANTS STATE BANK,101 SOUTH MAIN STREET ,PLANKINTON,SD,57368,51,111724
31/03/2020,601416,659,0,0,22304030,FIVE STAR BANK,55 NORTH MAIN STREET ,WARSAW,NY,14569,41,4435724
31/03/2020,601443,12327,0,0,75903158,BANK OF MAUSTON,503 GATEWAY AVENUE ,MAUSTON,WI,53948,51,303020
31/03/2020,601658,15657,0,0,111911156,ALLIANCE BANK CENTRAL TEXAS,191 ARCHWAY DRIVE ,WOODWAY,TX,76712,51,334414
31/03/2020,602048,11406,0,12118,72403350,"STATE BANK, THE",175 NORTH LEROY STREET ,FENTON,MI,48430,51,1069459
31/03/2020,602543,10829,0,0,71107262,"PETEFISH, SKILES & COMPANY",102 WEST BEARDSTOWN STREET ,VIRGINIA,IL,62691,51,195868
31/03/2020,602842,17441,0,0,73906788,DYSART STATE BANK,301 MAIN STREET ,DYSART,IA,52224,51,13004
31/03/2020,603232,8144,0,0,65201831,BANK OF GUEYDAN,111 MAIN STREET ,GUEYDAN,LA,70542,41,76928
31/03/2020,603540,15152,0,0,75906032,BLACK RIVER COUNTRY BANK,221 MAIN STREET ,BLACK RIVER FALLS,WI,54615,51,80097
31/03/2020,603559,14344,0,0,101110543,FARMERS STATE BANK,110 WEST STATE STREET ,PHILLIPSBURG,KS,67661,51,35717
31/03/2020,603755,16643,0,0,114922430,FIRST STATE BANK,2002 NORTH MAIN STREET ,JUNCTION,TX,768494624,51,59048
31/03/2020,604024,763,0,0,42310525,MINSTER BANK,95 WEST 4TH ST. ,MINSTER,OH,45865,51,524671
31/03/2020,604033,3600,5316,0,71106593,"FIRST NATIONAL BANK OF ASSUMPTION, THE",141 NORTH CHESTNUT ,ASSUMPTION,IL,62510,51,20075
31/03/2020,604547,14809,0,0,73915889,HEARTLAND BANK,615 6TH AVENUE ,SOMERS,IA,50586,51,167458
31/03/2020,604640,10878,0,0,71916482,WATERMAN STATE BANK,248 WEST LINCOLN HIGHWAY ,WATERMAN,IL,60556,51,41661
31/03/2020,605571,29813,0,4132,241270246,"PEOPLES SAVINGS AND LOAN COMPANY, THE",300 S WALNUT ST ,BUCYRUS,OH,44820,51,141180
31/03/2020,605610,16039,0,15653,221971138,SAWYER SAVINGS BANK,87 MARKET STREET ,SAUGERTIES,NY,12477,51,253800
31/03/2020,605656,14974,0,0,101114303,FIRST STATE BANK AND TRUST,400 BURY STREET ,TONGANOXIE,KS,66086,41,318069
31/03/2020,606046,11813,0,0,84201278,BANCORPSOUTH BANK,201 SOUTH SPRING STREET ,TUPELO,MS,38804,41,21045439
31/03/2020,606176,27872,700450,450,312270463,PIONEER BANK,3000 NORTH MAIN STREET ,ROSWELL,NM,88201,51,794140
31/03/2020,606653,20989,0,0,92901340,INDEPENDENCE BANK,435 THIRD STREET ,HAVRE,MT,59501,51,807016
31/03/2020,607146,10903,0,0,73906856,CENTRAL STATE BANK,109 WEST MAIN STREET ,STATE CENTER,IA,50247,51,318271
31/03/2020,607333,19628,0,0,71108630,MIDWEST COMMUNITY BANK,510 PARK CREST DRIVE ,FREEPORT,IL,61032,51,296600
31/03/2020,608358,18164,0,0,92105337,GARFIELD COUNTY BANK,444 MAIN STREET ,JORDAN,MT,59337,51,93734
31/03/2020,608451,3281,5932,0,111905434,"FIRST NATIONAL BANK OF KEMP, THE",100 STATE HIGHWAY 274 SOUTH ,KEMP,TX,751430587,51,99434
31/03/2020,608844,11306,0,14107,71903929,FNBC BANK AND TRUST,620 WEST BURLINGTON AVENUE ,LA GRANGE,IL,60525,51,538085
31/03/2020,609010,6464,6707,0,31203915,FIRST NATIONAL BANK OF ELMER,10 SOUTH MAIN STREET ,ELMER,NJ,8318,51,286075
31/03/2020,609467,23805,0,0,122039179,UNITED PACIFIC BANK,1630 SOUTH AZUSA AVENUE ,CITY OF INDUSTRY,CA,91748,51,156914
31/03/2020,609476,27884,700470,470,251573234,HUNTINGTON FEDERAL SAVINGS BANK,1049 5TH AVENUE ,HUNTINGTON,WV,25701,51,542040
31/03/2020,609609,26790,20622,0,26003272,"KEB HANA BANK USA, NATIONAL ASSOCIATION",201 MAIN STREET ,FORT LEE,NJ,7024,51,237227
