Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/09/2021,416357,13251,0,0,104106800,CHAMBERS STATE BANK,105 E MAIN STREET ,CHAMBERS,NE,68725,51,67577
30/09/2021,416656,9472,0,0,103104942,"WELCH STATE BANK OF WELCH, OKLA.",396 SOUTH COMMERCIAL ,WELCH,OK,74369,51,316349
30/09/2021,416674,29771,0,4066,253170758,"KS BANK, INC.",1031 N. BRIGHTLEAF BLVD ,SMITHFIELD,NC,27577,51,558907
30/09/2021,417626,15243,0,0,51502858,PUTNAM COUNTY BANK,2761 MAIN STREET ,HURRICANE,WV,25526,51,678824
30/09/2021,417710,22355,0,0,42101886,"PINNACLE BANK, INC",26 SECOND ST ,VANCEBURG,KY,41179,51,52118
30/09/2021,418100,90268,0,11279,211373461,SEAMENS BANK,221 COMMERCIAL STREET ,PROVINCETOWN,MA,2657,51,568051
30/09/2021,418249,4506,3124,0,73900085,"THE SECURITY NATIONAL BANK OF SIOUX CITY, IOWA",601 PIERCE STREET ,SIOUX CITY,IA,51101,51,1447567
30/09/2021,418436,19105,0,0,71108193,PEOPLES BANK OF MACON,FRONT AND COLE STREETS ,MACON,IL,62544,51,25670
30/09/2021,418856,8110,0,0,101110475,"STATE BANK OF SPRING HILL, THE",201 SOUTH WEBSTER ,SPRING HILL,KS,66083,51,54949
30/09/2021,419406,18408,0,7107,211274382,BANGOR SAVINGS BANK,24 HAMLIN WAY ,BANGOR,ME,4401,41,6722374
30/09/2021,419460,5558,0,0,111908583,CAPTEX BANK,2929 WEST 5TH STREET SUITE A ,FORT WORTH,TX,76107,51,259575
30/09/2021,419675,28533,0,0,274970791,FIRST BANK RICHMOND,20 NORTH NINTH STREET ,RICHMOND,IN,47374,51,1227888
30/09/2021,419947,9274,0,0,71106069,"HILL-DODGE BANKING COMPANY, THE",210 NORTH 6TH STREET ,WARSAW,IL,62379,51,51074
30/09/2021,420578,29804,704114,4114,265270772,SAINT LANDRY HOMESTEAD FEDERAL SAVINGS BANK,235 NORTH COURT STREET ,OPELOUSAS,LA,70570,51,311563
30/09/2021,420644,15046,0,0,75906016,"PEOPLES COMMUNITY BANK, THE",222 WEST COMMERCIAL STREET ,MAZOMANIE,WI,53560,51,359435
30/09/2021,420653,14345,0,0,101103699,"VALLEY STATE BANK, THE",AVENUE B AND BARBER ,SYRACUSE,KS,67878,41,184945
30/09/2021,420877,31479,0,0,262285223,FIRST FIDELITY BANK,1400 GAULT AVENUE NORTH ,FORT PAYNE,AL,359673236,51,136868
30/09/2021,421445,3830,6910,0,81909146,"FIRST NATIONAL BANK OF RAYMOND, THE",403 EAST BROAD STREET ,RAYMOND,IL,62560,51,178937
30/09/2021,421539,21874,0,13162,64202828,FIRST PEOPLES BANK OF TENNESSEE,206 WEST BROADWAY  BOULEVARD ,JEFFERSON CITY,TN,37760,51,208014
30/09/2021,422059,13957,0,0,101107158,KANSASLAND BANK,314 MAIN STREET ,QUINTER,KS,67752,41,52606
30/09/2021,422116,21219,0,0,42101750,"BANK OF THE MOUNTAINS, INC.",204 COURT STREET ,WEST LIBERTY,KY,41472,51,82555
30/09/2021,422433,14028,0,0,65404340,FIRST GUARANTY BANK,400 EAST THOMAS ,HAMMOND,LA,70401,41,2822373
30/09/2021,422657,432,14578,0,103112426,SECURITY FIRST NATIONAL BANK OF HUGO,100 SOUTH BROADWAY ,HUGO,OK,74743,51,140273
30/09/2021,423159,23798,17269,0,103102737,MCCURTAIN COUNTY NATIONAL BANK,20 NORTH PARK DRIVE ,BROKEN BOW,OK,74728,51,340268
30/09/2021,423449,12828,0,0,74902503,"FARMERS BANK, FRANKFORT, INDIANA, INC., THE",9 EAST CLINTON STREET ,FRANKFORT,IN,46041,51,766920
30/09/2021,423636,1693,0,1693,64201845,UBANK,1075 FIFTH STREET ,JELLICO,TN,37762,51,81725
30/09/2021,423739,17910,0,15234,61213043,MORRIS BANK,301 BELLEVUE AVENUE ,DUBLIN,GA,31021,51,1361644
30/09/2021,424156,17650,0,0,101104067,STOCKGROWERS STATE BANK,622 MAIN STREET ,ASHLAND,KS,67831,51,149875
30/09/2021,424240,4511,10034,0,73903516,CITIZENS FIRST NATIONAL BANK,EAST 5TH & LAKE AVENUE ,STORM LAKE,IA,50588,51,249641
30/09/2021,424352,22381,16625,0,113107162,ANAHUAC NATIONAL BANK,801 SOUTH ROSS STERLING ,ANAHUAC,TX,77514,51,287146
30/09/2021,424437,10840,0,0,71112040,CAMPUS STATE BANK,206 CENTER STREET ,CAMPUS,IL,60920,41,24907
30/09/2021,424633,17126,0,15863,61212989,WILCOX COUNTY STATE BANK,105 DEPOT STREET ,ABBEVILLE,GA,31001,51,139078
30/09/2021,425050,13999,0,0,91408174,"FARMERS AND MERCHANTS STATE BANK, THE",550 MAIN ST. ,SCOTLAND,SD,57059,51,34537
30/09/2021,425108,15969,0,12781,221971086,RONDOUT SAVINGS BANK,300 BROADWAY ,KINGSTON,NY,12401,51,469289
30/09/2021,425818,303,0,0,42105785,UNITED CUMBERLAND BANK,47 SOUTH MAIN STREET ,WHITLEY CITY,KY,42653,51,375085
30/09/2021,425845,235,0,0,73921161,SECURITY STATE BANK,109 WEST SECOND STREET ,SUTHERLAND,IA,51058,51,270706
30/09/2021,425911,7493,2515,0,31308250,EPHRATA NATIONAL BANK,31 EAST MAIN STREET ,EPHRATA,PA,175220457,51,1596353
30/09/2021,426057,26708,0,0,111916915,SPECTRA BANK,2000 HANDLEY EDERVILLE ROAD ,FORT WORTH,TX,76118,51,95100
30/09/2021,426141,11302,0,0,81211106,FIRST STATE BANK OF ST. PETER,THIRD AND HOLMAN STREETS ,SAINT PETER,IL,62880,51,33530
30/09/2021,426534,20369,0,0,71112066,HEARTLAND BANK AND TRUST COMPANY,401 NORTH HERSHEY ROAD ,BLOOMINGTON,IL,61704,41,3935438
30/09/2021,426758,14349,0,0,81503694,BANK OF SALEM,100 WEST FOURTH STREET ,SALEM,MO,65560,51,122878
30/09/2021,426945,11232,0,0,75906087,BANK OF MILTON,323 PARKVIEW DRIVE ,MILTON,WI,53563,51,177682
30/09/2021,427241,13130,0,0,74909988,"FRIENDSHIP STATE BANK, THE",5908 EAST MAIN STREET ,FRIENDSHIP,IN,47021,51,524665
30/09/2021,427353,19288,0,0,103101262,FIRSTAR BANK,1720 EAST CHEROKEE ,SALLISAW,OK,74955,51,786909
30/09/2021,427858,23404,17000,0,107003861,EVERGREEN NATIONAL BANK,28145 STATE HWY 74 ,EVERGREEN,CO,80439,51,148521
30/09/2021,427960,22993,0,0,123103596,TWIN RIVER BANK,1507 G STREET ,LEWISTON,ID,83501,51,144162
30/09/2021,428060,22396,16626,0,111907199,CENTRAL NATIONAL BANK,8320 WEST HIGHWAY 84 ,WACO,TX,76712,51,1244320
30/09/2021,428462,1237,0,0,124100857,IRELAND BANK,33 BANNOCK STREET ,MALAD CITY,ID,83252,51,345209
30/09/2021,428547,27052,25211,0,71926650,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION",411 WEST MAIN STREET ,SAINT CHARLES,IL,60174,41,1909559
30/09/2021,428855,15701,0,0,81518090,"SEYMOUR BANK, THE",119 NORTH MAIN STREET ,SEYMOUR,MO,65746,51,196214
30/09/2021,429021,8816,0,0,52101957,QUEENSTOWN BANK OF MARYLAND,7101 MAIN STREET ,QUEENSTOWN,MD,21658,51,663811
30/09/2021,429487,57451,0,17942,325081306,SOUND COMMUNITY BANK,"2400 THIRD AVENUE, SUITE 150 ",SEATTLE,WA,98121,51,928242
30/09/2021,430036,39,0,14095,62201342,ROBERTSON BANKING COMPANY,216 NORTH WALNUT STREET ,DEMOPOLIS,AL,36732,41,396474
30/09/2021,430054,22086,0,0,107002723,MAIN BANK,7300 MENAUL BOULEVARD NE ,ALBUQUERQUE,NM,87110,51,241256
30/09/2021,430344,10791,0,0,71118798,COMMUNITY BANK,233 CARVER STREET ,WINSLOW,IL,61089,51,257396
30/09/2021,431172,32172,0,0,322285781,PACIFIC PREMIER BANK,"17901 VON KARMAN AVENUE, SUITE 1200 ",IRVINE,CA,92614,41,21007729
30/09/2021,431323,6659,0,0,44105819,PEOPLES STATE BANK,110 N MAIN ST ,NEW LEXINGTON,OH,43764,51,194767
30/09/2021,431350,4796,0,0,101101060,"BANK OF COMMERCE AND TRUST COMPANY, THE",201 WEST HARVEY ,WELLINGTON,KS,67152,51,95255
30/09/2021,432058,17881,0,0,114923329,FREEDOM BANK,902 EAST RILEY STREET ,FREER,TX,78357,41,89055
30/09/2021,432432,41,0,14012,62201106,PHENIX-GIRARD BANK,801 13TH STREET ,PHENIX CITY,AL,36867,51,276181
30/09/2021,433505,17749,0,10960,211274447,BATH SAVINGS INSTITUTION,105 FRONT STREET ,BATH,ME,4530,41,1203159
30/09/2021,433550,15673,0,0,84308003,BANK OF RIPLEY,134 NORTH JEFFERSON ,RIPLEY,TN,38063,41,278537
30/09/2021,433608,609,0,10202,21302648,TOMPKINS TRUST COMPANY,118 EAST SENECA STREET ,ITHACA,NY,14850,41,2478349
30/09/2021,433859,12372,0,0,102101412,FOWLER STATE BANK,201 MAIN STREET ,FOWLER,CO,81039,51,112088
30/09/2021,433943,214,0,0,73902216,WASHINGTON STATE BANK,121 SOUTH MARION ,WASHINGTON,IA,52353,51,469865
30/09/2021,434203,6354,10118,10329,21204597,"FIRST HOPE BANK, A NATIONAL BANKING ASSOCIATION",1301 HOPE-BRIDGEVILLE ROAD P.O. BOX 296,HOPE,NJ,78440296,41,698975
30/09/2021,434539,1735,0,16123,62204530,FARMERS & MERCHANTS BANK,112 EAST LADIGA STREET ,PIEDMONT,AL,36272,51,297674
30/09/2021,435059,13000,0,0,111920312,ENNIS STATE BANK,815 W. ENNIS AVENUE ,ENNIS,TX,751193809,51,327930
30/09/2021,435077,30776,25195,0,291471024,"METABANK, NATIONAL ASSOCIATION",5501 S BROADBAND LANE ,SIOUX FALLS,SD,57108,41,6691276
30/09/2021,435255,485,0,0,91408695,SECURITY STATE BANK,1600 MAIN STREET ,TYNDALL,SD,57066,51,273215
30/09/2021,435666,15731,0,0,111906349,SECURITY BANK OF CRAWFORD,6688 NORTH LONE STAR PARKWAY ,CRAWFORD,TX,76638,51,98985
30/09/2021,435750,15511,0,0,111901467,FIRST STATE BANK,801 EAST CALIFORNIA STREET ,GAINESVILLE,TX,76240,41,1520246
30/09/2021,436159,8663,0,0,64009461,FIRSTBANK,211 COMMERCE STREET SUITE 300,NASHVILLE,TN,37201,41,11793135
30/09/2021,436542,1857,0,0,73903985,WAUKON STATE BANK,22 WEST MAIN STREET ,WAUKON,IA,52172,51,367474
30/09/2021,436739,22434,16643,0,71124614,"BANKCHAMPAIGN, NATIONAL ASSOCIATION",2101 SOUTH NEIL ,CHAMPAIGN,IL,61820,51,254141
30/09/2021,436953,8892,0,0,81905302,SULLIVAN BANK,318 WEST MAIN STREET ,SULLIVAN,MO,63080,51,719587
30/09/2021,437044,18071,0,0,73916406,"WATKINS SAVINGS BANK, THE",202 FIRST STREET ,WATKINS,IA,52354,51,83770
30/09/2021,437914,17838,707938,7938,31100102,"WILMINGTON SAVINGS FUND SOCIETY, FSB",500 DELAWARE AVE ,WILMINGTON,DE,19801,41,15342156
30/09/2021,438434,5600,0,0,62204158,"CITIZENS BANK OF FAYETTE, THE",100 TEMPLE AVENUE SOUTH ,FAYETTE,AL,35555,51,221967
30/09/2021,439132,9244,0,14949,61204683,GLENNVILLE BANK,102 EAST BARNARD STREET ,GLENNVILLE,GA,30427,41,347869
30/09/2021,439338,19459,0,0,71108407,UNITED COMMUNITY BANK,301 NORTH MAIN STREET ,CHATHAM,IL,62629,41,3437415
30/09/2021,439356,16553,0,0,104902172,ELKHORN VALLEY BANK & TRUST,800 W. BENJAMIN AVENUE ,NORFOLK,NE,68701,51,1001089
30/09/2021,439404,4256,446,0,11201830,FIRST NATIONAL BANK,223 MAIN STREET ,DAMARISCOTTA,ME,4543,41,2496012
30/09/2021,439730,10855,0,0,71107123,STATE BANK OF BEMENT,180 EAST BODMAN ,BEMENT,IL,61813,51,126340
30/09/2021,440857,8893,0,0,101907196,AMERICA'S COMMUNITY BANK,1100 WEST MAIN STREET ,BLUE SPRINGS,MO,64015,51,37551
30/09/2021,440978,29486,703534,3534,253272287,KINGSTREE FEDERAL SAVINGS AND LOAN ASSOCIATION,101 EAST MILL STREET ,KINGSTREE,SC,29556,51,40346
30/09/2021,441050,3193,8606,0,114910523,"FALLS CITY NATIONAL BANK, THE",FRONT STREET AND MAVERICK STREET ,FALLS CITY,TX,781130339,51,506004
30/09/2021,441078,30819,0,5968,281271454,COMMUNITY PARTNERS SAVINGS BANK,301 WEST MAIN STREET ,SALEM,IL,62881,51,234496
30/09/2021,441135,10843,0,0,71108313,CITIZENS BANK OF CHATSWORTH,502 EAST LOCUST STREET ,CHATSWORTH,IL,60921,51,41503
30/09/2021,441256,4028,2068,0,91400486,FIRST DAKOTA NATIONAL BANK,225 CEDAR STREET ,YANKTON,SD,57078,41,2423482
30/09/2021,441359,8576,0,0,81512407,"MARIES COUNTY BANK, THE",205 HWY 63 NORTH ,VIENNA,MO,65582,51,565347
30/09/2021,441470,29490,703542,3542,251572976,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,712 WASHINGTON STREET ,RAVENSWOOD,WV,26164,51,26218
30/09/2021,441630,17543,0,16629,61113101,BANK OF DADE,12634 NORTH MAIN STREET ,TRENTON,GA,30752,51,140919
30/09/2021,442011,16040,718024,18024,221371194,GENERATIONS BANK,19 CAYUGA STREET ,SENECA FALLS,NY,13148,51,377738
30/09/2021,442057,15254,0,0,101113799,"CITIZENS STATE BANK AND TRUST COMPANY, THE",314 MAIN STREET ,COUNCIL GROVE,KS,66846,51,69635
30/09/2021,442244,18384,0,0,73909222,NORTHEAST SECURITY BANK,108 NORTH CARPENTER STREET ,SUMNER,IA,50674,51,434411
30/09/2021,442655,14095,14072,0,114919676,"FIRST NATIONAL BANK IN FALFURRIAS, THE",200 SOUTH SAINT MARYS STREET ,FALFURRIAS,TX,783553629,51,78811
30/09/2021,443148,1847,0,0,74909661,"BIPPUS STATE BANK, THE",150 HAUENSTEIN ROAD ,HUNTINGTON,IN,46750,51,255314
30/09/2021,443205,18190,0,7397,221172241,UNION SAVINGS BANK,226 MAIN STREET ,DANBURY,CT,6810,51,3079352
30/09/2021,443353,8714,0,0,91808363,UNITY BANK,207 WEST LINCOLN ,AUGUSTA,WI,54722,51,592156
30/09/2021,443625,8403,0,0,41210943,"OTTOVILLE BANK COMPANY, THE",161 WEST THIRD STREET ,OTTOVILLE,OH,45876,51,89971
30/09/2021,443634,8491,0,0,71109228,SCOTT STATE BANK,101 WEST MAIN STREET ,BETHANY,IL,61914,51,197631
30/09/2021,444350,11935,0,0,114903103,FIRST TEXAS BANK,900 SOUTH AUSTIN AVENUE ,GEORGETOWN,TX,786265822,51,923611
30/09/2021,444556,3031,0,0,102101360,POINTS WEST COMMUNITY BANK,1291 MAIN STREET ,WINDSOR,CO,80550,51,822603
30/09/2021,444677,27897,0,507,253170091,"BLACK MOUNTAIN SAVINGS BANK, SSB",200 EAST STATE STREET ,BLACK MOUNTAIN,NC,28711,51,44181
30/09/2021,445674,29517,703583,3583,292970757,PIONEER FEDERAL SAVINGS & LOAN ASSOCIATION,401 MILWAUKEE AVE. ,DEER LODGE,MT,59722,51,108906
30/09/2021,445955,3218,5288,0,111905609,"FIRST NATIONAL BANK OF EAST TEXAS, THE",206 US HIGHWAY 271 N ,GILMER,TX,75644,51,464818
30/09/2021,446130,13887,0,9676,62201711,FARMERS AND MERCHANTS BANK,1ST STREET NORTHEAST ,LAFAYETTE,AL,36862,41,247274
30/09/2021,446149,16603,0,0,83907955,"PEOPLES BANK, THE",116 SOUTH MAIN STREET ,MARION,KY,42064,51,101365
30/09/2021,446176,29521,703587,3587,244170880,FIDELITY FEDERAL SAVINGS AND LOAN ASSOCIATION OF DELAWARE,60 NORTH SANDUSKY ST ,DELAWARE,OH,43015,41,132810
30/09/2021,446877,30864,0,6031,271972569,MCHENRY SAVINGS BANK,353 BANK DRIVE ,MCHENRY,IL,60050,51,272760
30/09/2021,447070,28747,0,2281,271070908,HOYNE SAVINGS BANK,4786 NORTH MILWAUKEE AVENUE ,CHICAGO,IL,60630,51,528234
30/09/2021,447100,90282,0,7953,211371735,CORNERSTONE BANK,176 MAIN STREET ,SPENCER,MA,1562,41,1420128
30/09/2021,447557,1513,0,0,91804833,CITIZENS STATE BANK - LA CROSSE,620 MAIN STREET ,LA CROSSE,WI,54602,51,411249
30/09/2021,448040,9719,0,12402,72404333,OXFORD BANK,60 SOUTH WASHINGTON STREET ,OXFORD,MI,48371,51,729279
30/09/2021,448554,25621,0,0,114913711,SAGE CAPITAL BANK,1606 NORTH SARAH DEWITT DRIVE ,GONZALES,TX,78629,51,580621
30/09/2021,449038,25677,18410,0,31151300,"CITICORP TRUST DELAWARE, NATIONAL ASSOCIATION",20 MONTCHANIN ROAD SUITE 180,GREENVILLE,DE,19807,31,
30/09/2021,449430,16910,0,0,62104656,22ND STATE BANK,1920 MAIN STREET ,LOUISVILLE,AL,36048,51,200888
30/09/2021,449832,14184,0,16459,62201630,MARION COMMUNITY BANK,601 SOUTH WASHINGTON STREET ,MARION,AL,36756,41,321682
30/09/2021,449935,35602,716088,16088,71174499,COUNTRY TRUST BANK,1705 NORTH TOWANDA AVENUE ,BLOOMINGTON,IL,61701,51,32965
30/09/2021,450632,22092,16487,14099,61102594,FIRST NATIONAL COMMUNITY BANK,701 N THIRD AVE ,CHATSWORTH,GA,30705,51,563898
30/09/2021,450669,2273,8561,0,124200249,"FIRST NATIONAL BANK OF ELY, THE",595 AULTMAN STREET ,ELY,NV,89301,51,146410
30/09/2021,450753,3195,0,0,113117411,FAYETTEVILLE BANK,107 WEST FAYETTE STREET ,FAYETTEVILLE,TX,78940,41,677931
30/09/2021,450856,13421,0,0,104910795,UNION BANK AND TRUST COMPANY,3643 SOUTH 48TH STREET ,LINCOLN,NE,68506,41,6126019
30/09/2021,450959,14222,0,0,91803274,SECURITY FINANCIAL BANK,212 W. PROSPECT ST. ,DURAND,WI,54736,51,848487
30/09/2021,451068,14885,0,0,125200044,FIRST BANK,331 DOCK STREET ,KETCHIKAN,AK,99901,51,793626
30/09/2021,451246,1849,0,0,74904530,WAYNE BANK AND TRUST CO.,145 WEST MAIN STREET ,CAMBRIDGE CITY,IN,47327,51,209989
30/09/2021,451273,30397,705278,5278,221371741,GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION,2208 WEST GENESEE ST ,SYRACUSE,NY,13219,41,590348
30/09/2021,451965,3511,1,0,121000248,"WELLS FARGO BANK, NATIONAL ASSOCIATION",101 NORTH PHILLIPS AVENUE ,SIOUX FALLS,SD,57104,31,
30/09/2021,452159,20537,0,0,103901569,AMERICAN BANK AND TRUST COMPANY,6060 AMERICAN PLAZA ,TULSA,OK,74135,51,317293
30/09/2021,452739,15826,0,14991,61212015,"CLAXTON BANK, THE",121 WEST MAIN ,CLAXTON,GA,30417,51,144814
30/09/2021,452841,12087,0,0,71115995,SPRING VALLEY CITY BANK,315 NORTH CORNELIA STREET ,SPRING VALLEY,IL,61362,51,238650
30/09/2021,453147,10374,0,0,75904526,BANNER BANKS,416 MAIN STREET ,BIRNAMWOOD,WI,54414,51,121487
30/09/2021,453446,3873,0,0,82001179,EAGLE BANK AND TRUST COMPANY,"650 SOUTH SHACKLEFORD, SUITE 150 ",LITTLE ROCK,AR,72211,51,480839
30/09/2021,453839,22034,0,0,71124371,FIRST STATE BANK OF BLOOMINGTON,204 NORTH PROSPECT ROAD ,BLOOMINGTON,IL,61704,51,161323
30/09/2021,454546,14113,0,0,74907414,"PEOPLES STATE BANK, THE",601 EAST TEMPERANCE STREET ,ELLETTSVILLE,IN,47429,51,415381
30/09/2021,454658,4173,7892,0,103101987,"PAULS VALLEY NATIONAL BANK, THE",101 WEST PAUL AVENUE ,PAULS VALLEY,OK,73075,51,311630
30/09/2021,454676,28808,25140,0,271972899,"BANKFINANCIAL, NATIONAL ASSOCIATION",21110 WESTERN AVENUE ,OLYMPIA FIELDS,IL,60461,51,1659315
30/09/2021,454975,30429,705323,5323,221371628,MASSENA SAVINGS AND LOAN,255 MAIN STREET ,MASSENA,NY,13662,51,179437
30/09/2021,455150,12485,0,0,103105213,"PAYNE COUNTY BANK, THE",202 SOUTH MAIN STREET ,PERKINS,OK,74059,41,212277
30/09/2021,455253,91005,0,0,307087713,5STAR BANK,"455 W. PAINE ST. PETERSON AIRFORCE BASE, BLDG 1485",COLORADO SPRINGS,CO,80914,41,433309
30/09/2021,455459,17446,0,0,112314066,FORT DAVIS STATE BANK,100 SOUTH STATE STREET ,FORT DAVIS,TX,79734,51,113639
30/09/2021,455552,16810,0,0,104903362,FARMERS AND MERCHANTS BANK,617 FIRST STREET ,MILFORD,NE,68405,51,892542
30/09/2021,455945,99,0,0,82903264,BANK OF DELIGHT,503 EAST ANTIOCH STREET ,DELIGHT,AR,71940,51,161600
30/09/2021,455972,6158,0,0,125104425,PEOPLES BANK,3100 WOBURN STREET ,BELLINGHAM,WA,98226,41,2754609
30/09/2021,456045,11241,0,0,82902757,CENTENNIAL BANK,620 CHESTNUT STREET ,CONWAY,AR,72032,41,17733245
30/09/2021,456054,5439,0,0,104901814,MINDEN EXCHANGE BANK & TRUST COMPANY,448 NORTH MINDEN AVENUE ,MINDEN,NE,68959,51,171440
30/09/2021,456250,12236,0,0,81514450,BANK OF SAINT ELIZABETH,215 MAIN STREET ,SAINT ELIZABETH,MO,65075,51,198943
30/09/2021,456344,10145,0,0,83905656,HART COUNTY BANK AND TRUST COMPANY,331 MAIN STREET ,MUNFORDVILLE,KY,42765,51,31720
30/09/2021,456755,13366,0,0,103101628,EXCHANGE BANK AND TRUST COMPANY,523 DELAWARE STREET ,PERRY,OK,73077,41,368236
30/09/2021,457060,22526,0,0,111907429,SPRING HILL STATE BANK,3700 GILMER ROAD ,LONGVIEW,TX,75604,51,228661
30/09/2021,457220,2290,0,0,41211609,"FARMERS SAVINGS BANK, THE",111 W MAIN ST ,SPENCER,OH,44275,51,323482
30/09/2021,457426,11539,0,0,53202871,ENTERPRISE BANK OF SOUTH CAROLINA,13497 BROXTON BRIDGE ROAD ,EHRHARDT,SC,29081,51,442026
30/09/2021,457752,18361,0,0,91800374,COULEE BANK,1516 LOSEY BLVD S. ,LA CROSSE,WI,54601,51,523690
30/09/2021,458142,109,0,0,82903426,HORATIO STATE BANK,123 W MAIN STREET ,HORATIO,AR,71842,51,238613
30/09/2021,458544,18519,0,0,82907875,FIRST SERVICE BANK,134 BROADVIEW STREET ,GREENBRIER,AR,72058,51,486257
30/09/2021,458665,5536,8094,0,112307222,"FIRST NATIONAL BANK OF STANTON, THE",119 NORTH SAINT PETER ,STANTON,TX,79782,51,281051
30/09/2021,458946,12325,0,0,75904762,BANK OF CASHTON,724 FRONT STREET ,CASHTON,WI,54619,51,122670
30/09/2021,459130,20353,0,0,65201860,GULF COAST BANK,221 SOUTH STATE STREET ,ABBEVILLE,LA,70510,51,533421
30/09/2021,459354,4181,12158,0,103102591,"CENTRAL NATIONAL BANK OF POTEAU, THE",209 CLAYTON AVE ,POTEAU,OK,74953,51,333772
30/09/2021,459372,28836,0,2458,236073225,UNITED SAVINGS BANK,1510 PACKER AVE. ,PHILADELPHIA,PA,19145,51,433534
30/09/2021,459644,3745,0,0,71105507,FIRST COMMUNITY BANK OF MOULTRIE COUNTY,ONE SOUTH MAIN ,SULLIVAN,IL,61951,51,111624
30/09/2021,459671,30470,0,5398,221272167,MANASQUAN BANK,2221 LANDMARK PLACE ,WALL TOWNSHIP,NJ,8736,41,2624612
30/09/2021,460033,8879,0,10896,65302196,COMMUNITY BANK OF MISSISSIPPI,323 E THIRD ,FOREST,MS,39074,41,4375751
30/09/2021,460275,29627,703776,3776,236072378,SECOND FEDERAL SAVINGS & LOAN ASSOCIATION OF PHILADELPHIA,1727 CHESTNUT ST. ,PHILADELPHIA,PA,19103,51,27750
30/09/2021,460332,23546,0,0,71924979,MUNICIPAL TRUST AND SAVINGS BANK,720 MAIN STREET NORTHWEST ,BOURBONNAIS,IL,60914,51,351468
30/09/2021,460350,4752,0,0,101105778,"FIRST SECURITY BANK, THE",312 MAPLE ,OVERBROOK,KS,66524,41,76063
30/09/2021,460556,3237,12742,0,111310809,"STATE NATIONAL BANK OF GROOM, THE",99 BROADWAY ,GROOM,TX,79039,51,41607
30/09/2021,460770,26798,0,0,124002887,HOME SAVINGS BANK,3539 SOUTH MAIN STREET ,SALT LAKE CITY,UT,84115,51,116061
30/09/2021,461058,15367,0,0,111915039,FARMERS STATE BANK,121 S. ELLIS STREET ,GROESBECK,TX,766420499,51,175181
30/09/2021,463203,20220,0,0,21206948,BRUNSWICK BANK AND TRUST COMPANY,439 LIVINGSTON AVENUE ,NEW BRUNSWICK,NJ,8901,51,361084
30/09/2021,463342,13023,0,0,75907594,WISCONSIN BANK & TRUST,119 JUNCTION ROAD ,MADISON,WI,53717,41,1209954
30/09/2021,463605,14168,0,0,11600567,PEOPLES TRUST COMPANY OF ST. ALBANS,25 KINGMAN STREET ,SAINT ALBANS,VT,5478,51,375295
30/09/2021,463650,18489,0,0,104113958,ADAMS BANK & TRUST,315 NORTH SPRUCE ,OGALLALA,NE,69153,51,1124302
30/09/2021,463735,12441,0,11602,65503681,HANCOCK WHITNEY BANK,HANCOCK WHITNEY PLAZA ,GULFPORT,MS,39501,41,35300256
30/09/2021,464255,504,0,0,91408268,DAKOTA PRAIRIE BANK,1204 YELLOWSTONE STREET ,FORT PIERRE,SD,57532,51,121275
30/09/2021,464853,9875,0,0,103106160,BANK OF CORDELL,808 NORTH GLENN ENGLISH ,CORDELL,OK,73632,51,44773
30/09/2021,465038,18564,14993,0,71923352,FIRST NATIONAL BANK OF BROOKFIELD,9136 WASHINGTON AVENUE ,BROOKFIELD,IL,60513,51,310456
30/09/2021,465243,8074,0,0,74903803,"GARRETT STATE BANK, THE",120 WEST KING STREET ,GARRETT,IN,46738,51,304587
30/09/2021,465524,15113,0,13511,53207119,BANK OF GREELEYVILLE,223 VARNER AVENUE ,GREELEYVILLE,SC,29056,51,123465
30/09/2021,465618,7526,644,0,31308535,"HONESDALE NATIONAL BANK, THE",733 MAIN STREET ,HONESDALE,PA,18431,51,914568
30/09/2021,465672,30516,0,5484,291571348,TOMAHAWK COMMUNITY BANK S.S.B.,15 EAST WISCONSIN AVE. ,TOMAHAWK,WI,54487,51,195116
30/09/2021,466044,9299,0,0,73920926,RELIANCE STATE BANK,606 BROAD STREET ,STORY CITY,IA,502480278,41,284571
30/09/2021,466240,16849,0,0,82007649,FIRST ARKANSAS BANK AND TRUST,600 WEST MAIN STREET ,JACKSONVILLE,AR,72076,51,944184
30/09/2021,466754,10308,0,0,84304337,"BANK OF FAYETTE COUNTY, THE",1265 HIGHWAY 57 ,PIPERTON,TN,38017,51,755131
30/09/2021,466857,10359,0,0,111310870,HAPPY STATE BANK,100 EAST MAIN STREET ,HAPPY,TX,79042,41,6438154
30/09/2021,466932,2787,0,12388,62102386,COMMUNITY NEIGHBOR BANK,THREE WATER STREET ,CAMDEN,AL,36726,51,134274
30/09/2021,467144,12354,0,0,75905664,HUSTISFORD STATE BANK,200 SOUTH LAKE STREET ,HUSTISFORD,WI,53034,51,74567
30/09/2021,467470,28425,701567,1567,271971502,CENTRAL FEDERAL SAVINGS AND LOAN ASSOCIATION,5953 WEST CERMAK ROAD ,CICERO,IL,60804,51,198210
